仏: ブツ、フツ
物: ブツ、モツ
分: ブン、フン、ブ
噴: フン
墳: フン
憤: フン
奮: フン
粉: フン
紛: フン
雰: フン
文: ブン、モン
聞: ブン、モン
丙: ヘイ
併: ヘイ
兵: ヘイ、ヒョウ
塀: ヘイ、ベイ
幣: ヘイ
平: ヘイ、ビョウ、ヒョウ
弊: ヘイ
柄: ヘイ
並: ヘイ、ホウ
蔽: ヘイ、ヘツ、フツ
閉: ヘイ
陛: ヘイ
米: ベイ、マイ、メエトル
壁: ヘキ
癖: ヘキ
別: ベツ
蔑: ベツ
偏: ヘン
変: ヘン
片: ヘン
編: ヘン
辺: ヘン
返: ヘン
遍: ヘン
便: ベン、ビン
勉: ベン
弁: ベン、ヘン
保: ホ、ホウ
舗: ホ
捕: ホ
歩: ホ、ブ、フ
補: ホ
穂: スイ
募: ボ
墓: ボ
慕: ボ
暮: ボ
母: ボ
簿: ボ
倣: ホウ
俸: ホウ
包: ホウ
報: ホウ
奉: ホウ、ブ
宝: ホウ
峰: ホウ
崩: ホウ
抱: ホウ
放: ホウ
方: ホウ
法: ホウ、ハッ、ホッ、フラン
泡: ホウ
砲: ホウ
縫: ホウ
胞: ホウ
芳: ホウ
蜂: ホウ
褒: ホウ
訪: ホウ
豊: ホウ、ブ
邦: ホウ
飽: ホウ
乏: ボウ
亡: ボウ、モウ
傍: ボウ
剖: ボウ
坊: ボウ、ボッ
妨: ボウ
帽: ボウ、モウ
忘: ボウ
忙: ボウ、モウ
房: ボウ
暴: ボウ、バク
望: ボウ、モウ
某: ボウ
棒: ボウ
冒: ボウ
紡: ボウ
肪: ボウ
膨: ボウ
謀: ボウ、ム
貌: ボウ、バク
貿: ボウ
防: ボウ
北: ホク
僕: ボク
墨: ボク
撲: ボク
朴: ボク
牧: ボク
睦: ボク、モク
勃: ボツ、ホツ
没: ボツ、モツ
堀: クツ
奔: ホン
本: ホン
翻: ホン、ハン
凡: ボン、ハン
盆: ボン
摩: マ
磨: マ
魔: マ
麻: マ、マア
埋: マイ
妹: マイ
昧: マイ、バイ
枚: マイ、バイ
毎: マイ
幕: マク、バク
膜: マク
枕: チン、シン
又: ユウ
抹: マツ
末: マツ、バツ
繭: ケン
万: マン、バン
慢: マン
満: マン、バン
漫: マン
味: ミ
未: ミ、ビ
魅: ミ
岬: コウ
密: ミツ
蜜: ミツ、ビツ
脈: ミャク
妙: ミョウ、ビョウ
民: ミン
眠: ミン
務: ム
夢: ム、ボウ
無: ム、ブ
矛: ム、ボウ
霧: ム、ボウ、ブ
婿: セイ
娘: ジョウ
冥: メイ、ミョウ
名: メイ、ミョウ
命: メイ、ミョウ
明: メイ、ミョウ、ミン
盟: メイ
迷: メイ
銘: メイ
鳴: メイ
滅: メツ
免: メン
綿: メン
面: メン、ベン
麺: メン、ベン
模: モ、ボ
茂: モ
妄: モウ、ボウ
毛: モウ
猛: モウ
盲: モウ
網: モウ
耗: モウ、コウ
木: ボク、モク
黙: モク、ボク
目: モク、ボク
餅: ヘイ、ヒョウ
戻: レイ
問: モン
紋: モン
門: モン
冶: ヤ
夜: ヤ
野: ヤ、ショ
弥: ミ、ビ
矢: シ
厄: ヤク
役: ヤク、エキ
約: ヤク
薬: ヤク
訳: ヤク
躍: ヤク
柳: リュウ
愉: ユ
油: ユ、ユウ
癒: ユ
諭: ユ
輸: ユ、シュ
唯: ユイ、イ
優: ユウ、ウ
勇: ユウ
友: ユウ
幽: ユウ
悠: ユウ
憂: ユウ
有: ユウ、ウ
湧: ユウ、ヨウ、ユ
猶: ユウ、ユ
由: ユ、ユウ、ユイ
裕: ユウ
誘: ユウ
遊: ユウ、ユ
郵: ユウ
雄: ユウ
融: ユウ
夕: セキ
予: ヨ、シャ
余: ヨ
与: ヨ
誉: ヨ
預: ヨ
幼: ヨウ
妖: ヨウ
容: ヨウ
庸: ヨウ
揚: ヨウ
揺: ヨウ
擁: ヨウ
曜: ヨウ
様: ヨウ、ショウ
洋: ヨウ
溶: ヨウ
用: ヨウ
窯: ヨウ
羊: ヨウ
葉: ヨウ
要: ヨウ
謡: ヨウ
踊: ヨウ
陽: ヨウ
養: ヨウ、リョウ
抑: ヨク
欲: ヨク
沃: ヨウ、ヨク、オク
浴: ヨク
翌: ヨク
翼: ヨク
羅: ラ
裸: ラ
来: ライ、タイ
頼: ライ
雷: ライ
絡: ラク
落: ラク
酪: ラク
乱: ラン、ロン
卵: ラン
嵐: ラン
欄: ラン
濫: ラン
藍: ラン
覧: ラン
利: リ
吏: リ
履: リ
梨: リ
理: リ
璃: リ
痢: リ
裏: リ
里: リ
離: リ
陸: リク、ロク
律: リツ、リチ、レツ
率: ソツ、リツ、シュツ
立: リツ、リュウ、リットル
略: リャク
流: リュウ、ル
留: リュウ、ル
硫: リュウ
粒: リュウ
隆: リュウ
竜: リュウ、リョウ、ロウ
侶: リョ、ロ
慮: リョ
旅: リョ
虜: リョ、ロ
了: リョウ
僚: リョウ
両: リョウ
寮: リョウ
料: リョウ
涼: リョウ
猟: リョウ
療: リョウ
瞭: リョウ
糧: リョウ、ロウ
良: リョウ
量: リョウ
陵: リョウ
領: リョウ
力: リョク、リキ、リイ
緑: リョク、ロク
倫: リン
厘: リン
林: リン
臨: リン
輪: リン
隣: リン
瑠: ル、リュウ
塁: ルイ、ライ、スイ
涙: ルイ、レイ
累: ルイ
類: ルイ
令: レイ
例: レイ
冷: レイ
励: レイ
礼: レイ、ライ
鈴: レイ、リン
隷: レイ
零: レイ
霊: レイ、リョウ
麗: レイ
齢: レイ
暦: レキ、リャク
歴: レキ、レッキ
列: レツ、レ
劣: レツ
烈: レツ
裂: レツ
廉: レン
恋: レン
練: レン
連: レン
錬: レン
呂: ロ、リョ
炉: ロ
賂: ロ
路: ロ、ル
露: ロ、ロウ
労: ロウ
廊: ロウ
弄: ロウ、ル
朗: ロウ
楼: ロウ
浪: ロウ
漏: ロウ
老: ロウ
郎: ロウ、リョウ
六: ロク、リク
麓: ロク
録: ロク
論: ロン
和: ワ、オ、カ
話: ワ
賄: ワイ
脇: キョウ
惑: ワク
湾: ワン
腕: ワン
丼: トン、タン、ショウ、セイ
傲: ゴウ
刹: セチ、セツ、サツ
哺: ホ
喩: ユ
嗅: キュウ
嘲: チョウ、トウ
毀: キ
彙: イ
恣: シ
惧: ク、グ
慄: リツ
憬: ケイ
拉: ラツ、ラ、ロウ
摯: シ
曖: アイ
楷: カイ
鬱: ウツ
璧: ヘキ
瘍: ヨウ
箋: セン
籠: ロウ、ル
緻: チ
羞: シュウ
訃: フ
諧: カイ
貪: タン、ドン、トン
踪: ソウ、ショウ
辣: ラツ
錮: コ
塡: テン、チン
頰: キョウ
