亜: つぐ
倒: たおれる、たおす、さかさま、さかさ、さかしま
党: なかま、むら
冬: ふゆ
凍: こおる、こごえる、こごる、いてる、しみる
刀: かたな、そり
唐: から
島: しま
悼: いたむ
投: なげる
東: ひがし
桃: もも
棟: むね
盗: ぬすむ、ぬすみ
湯: ゆ
灯: ひ、ともしび、ともす、あかり
当: あたる、あたり、あてる、あて、まさに、まさにべし
等: ひとしい、など
答: こたえる、こたえ
筒: つつ
統: すべる、ほびる
到: いたる
藤: ふじ
討: うつ
豆: まめ
踏: ふむ、ふまえる
逃: にげる、にがす、のがす、のがれる
透: すく、すかす、すける、とうる、とうす
陶: すえ
頭: あたま、かしら、かぶり
騰: あがる、のぼる
闘: たたかう、あらそう
働: はたらく
動: うごく、うごかす
同: おなじ
導: みちびく
憧: あこがれる
洞: ほら
瞳: ひとみ
童: わらべ
道: みち、いう
銅: あかがね
峠: とうげ
匿: かくまう
得: える、うる
篤: あつい
独: ひとり
読: よむ
栃: とち
凸: でこ
突: つく
届: とどける、とどく
屯: たむろ
豚: ぶた
頓: にわかに、とんと、つまずく、とみに、ぬかずく
曇: くもる
鈍: にぶい、にぶる、なまる、なまくら
奈: いかん、からなし
那: なに、なんぞ、いかん
内: うち
謎: なぞ
鍋: なべ
縄: なわ、ただす
南: みなみ
軟: やわらか、やわらかい
難: かたい、むずかしい、むづかしい、むつかしい
二: ふた、ふたつ、ふたたび
尼: あま
弐: ふたつ、そえ
匂: におう、におい、におわせる
肉: しし
虹: にじ
日: ひ
乳: ちち、ち
入: いる、いれる、はいる
如: ごとし
尿: ゆばり、いばり、しと
任: まかせる、まかす
妊: はらむ、みごもる
忍: しのぶ、しのばせる
認: みとめる、したためる
寧: むしろ
猫: ねこ
熱: あつい
年: とし
捻: ねじる、ねじる、ひねくる、ひねる
燃: もえる、もやす、もす
粘: ねばる
悩: なやむ、なやます、なやましい、なやみ
濃: こい
納: おさめる、おさまる
能: よく、あたう
脳: のうずる
覇: はたがしら
波: なみ
破: やぶる、やぶれる、われる
婆: ばば、ばあ
罵: ののしる
馬: うま、ま
廃: すたれる、すたる
拝: おがむ、おろがむ
敗: やぶれる
杯: さかずき
背: せ、せい、そむく、そむける
輩: やから、やかい、ともがら
配: くばる
培: つちかう
媒: なこうど
梅: うめ
買: かう
売: うる、うれる
剥: へぐ、へずる、むく、むける、はがれる、はぐ、はげる、はがす
泊: とまる、とめる
白: しろ、しろい
薄: うすい、うすめる、うすまる、うすらぐ、うすれる、すすき
迫: せまる
爆: はぜる
縛: しばる
麦: むぎ
箱: はこ
箸: はし
肌: はだ
畑: はた、はたけ
八: や、やつ、やっつ、よう
発: たつ、あばく、おこる、つかわす、はなつ
髪: かみ
伐: きる、そむく、うつ
罰: ばっする
抜: ぬく、ぬき、ぬける、ぬかす、ぬかる
伴: ともなう
判: わかる
半: なかば
反: そる、そらす、かえす、かえる
帆: ほ
斑: ふ、まだら
板: いた
氾: ひろがる
汎: ただよう、ひろい
犯: おかす
畔: あぜ、くろ、ほとり
繁: しげる、しげく
煩: わずらう、わずらわす、うるさがる、うるさい
頒: わかつ、わける
飯: めし
番: つがい
蛮: えびす
卑: いやしい、いやしむ、いやしめる
否: いな、いや
妃: きさき
彼: かれ、かの、かの
悲: かなしい、かなしむ
扉: とびら
比: くらべる
疲: つかれる、つからす
皮: かわ
碑: いしぶみ
秘: ひめる、ひそか、かくす
罷: やめる
肥: こえる、こえ、こやす、こやし、ふとる
被: こうむる、おおう、かぶる、かぶせる
費: ついやす、ついえる
避: さける、よける
非: あらず
飛: とぶ、とばす
備: そなえる、そなわる、つぶさに
尾: お
微: かすか
眉: まゆ
美: うつくしい
鼻: はな
匹: ひき
膝: ひざ
肘: ひじ
必: かならず
筆: ふで
姫: ひめ
媛: ひめ
百: もも
俵: たわら
標: しるべ、しるし
氷: こおり、ひ、こおる
漂: ただよう
表: おもて、あらわす、あらわれる、あらわす
描: えがく、かく
病: やむ、やまい
苗: なえ
品: しな
浜: はま
貧: まずしい
頻: しきりに
敏: さとい
瓶: かめ、へい
付: つける、つけ、つく、つき
夫: おっと、それ
婦: よめ
富: とむ、とみ
布: ぬの、しく、きれ
怖: こわい、こわがる、おじる、おそれる
扶: たすける
敷: しく
普: あまねく、あまねし
浮: うく、うかれる、うかぶ、うかべる
父: ちち
腐: くさる、くされる、くされ、くさらす、くさす
膚: はだ
負: まける、まかす、おう
赴: おもむく
附: つける、つく
侮: あなどる、あなずる
武: たけ、たけし
舞: まう、まい
風: かぜ
伏: ふせる、ふす
復: また
幅: はば
腹: はら
覆: おおう、くつがえす、くつがえる
払: はらう
沸: わく、わかす
仏: ほとけ
物: もの
分: わける、わけ、わかれる、わかる、わかつ
噴: ふく
憤: いきどおる
奮: ふるう
粉: デシメートル、こ、こな
紛: まぎれる、まぎらす、まぎらわす、まぎらわしい
文: ふみ、あや
聞: きく、きこえる
丙: ひのえ
併: あわせる
兵: つわもの
幣: ぬさ
平: たいら、たいらげる、ひら
柄: がら、え、つか
並: なみ、なみ、ならべる、ならぶ、ならびに
蔽: おおう、おおい
閉: とじる、とざす、しめる、しまる、たてる
米: こめ、よね
壁: かべ
癖: くせ、くせに
別: わかれる、わける
蔑: ないがしろ、なみする、くらい、さげすむ
偏: かたよる
変: かわる、かわり、かえる
片: かた
編: あむ
辺: あたり、ほとり
返: かえす、かえる
遍: あまねく
便: たより
勉: つとめる
弁: かんむり、わきまえる、わける、はなびら、あらそう
保: たもつ
捕: とらえる、とらわれる、とる、とらえる、とらわれる、つかまえる、つかまる
歩: あるく、あゆむ
補: おぎなう
穂: ほ
募: つのる
墓: はか
慕: したう
暮: くれる、くらす
母: はは、も
倣: ならう
包: つつむ、くるむ
報: むくいる
奉: たてまつる、まつる、ほうずる
宝: たから
峰: みね、ね
崩: くずれる、くずす
抱: だく、いだく、かかえる
放: はなす、はなつ、はなれる、こく、ほうる
方: かた
法: のり
泡: あわ
縫: ぬう
芳: かんばしい
蜂: はち
褒: ほめる
訪: おとずれる、たずねる、とう
豊: ゆたか、とよ
邦: くに
飽: あきる、あかす、あく
乏: とぼしい、ともしい
亡: ない、ほろびる、ほろぶ、ほろぼす
傍: かたわら、わき、はた、そば
妨: さまたげる
帽: ずきん、おおう
忘: わすれる
忙: いそがしい、せわしい、おそれる、うれえるさま
房: ふさ
暴: あばく、あばれる
望: のぞむ、もち
某: それがし、なにがし
冒: おかす
紡: つむぐ
膨: ふくらむ、ふくれる
謀: はかる、たばかる、はかりごと
貌: かたち、かたどる
防: ふせぐ
北: きた
僕: しもべ
墨: すみ
朴: ほう、ほお、えのき
牧: まき
睦: むつまじい、むつむ、むつぶ
勃: おこる、にわかに
没: おぼれる、しずむ、ない
堀: ほり
奔: はしる
本: もと
翻: ひるがえる、ひるがえす
凡: およそ、おうよそ、すべて
摩: まする、さする、する
磨: みがく、する
麻: あさ
埋: うめる、うまる、うもれる、うずめる、うずまる、いける
妹: いもうと
昧: くらい、むさぼる
毎: ごと
幕: とばり
枕: まくら
又: また
末: すえ、うら、うれ
繭: まゆ、きぬ
万: よろず
満: みちる、みつ、みたす
漫: みだりに、そぞろ
味: あじ、あじわう
未: いまだ、まだ、ひつじ
岬: みさき
密: ひそか
脈: すじ
妙: たえ
民: たみ
眠: ねむる、ねむい
務: つとめる
夢: ゆめ、ゆめみる、くらい
無: ない
矛: ほこ
霧: きり
婿: むこ
娘: むすめ、こ
冥: くらい
名: な
命: いのち
明: あかり、あかるい、あかるむ、あからむ、あきらか、あける、あく、あくる、あかす
迷: まよう
鳴: なく、なる、ならす
滅: ほろびる、ほろぶ、ほろぼす
免: まぬかれる、まぬがれる
綿: わた
面: おも、おもて、つら
麺: むぎこ
茂: しげる
妄: みだりに
毛: け
盲: めくら
網: あみ
木: き
黙: だまる、もだす
目: め
餅: もち、もちい
戻: もどす、もどる
問: とう、とい、とん
門: かど、と
冶: いる
夜: よ、よる
野: の
弥: や、いや、いよいよ、わたる
矢: や
約: つづまる、つづめる、つづまやか
薬: くすり
訳: わけ
躍: おどる
柳: やなぎ
愉: たのしい、たのしむ
油: あぶら
癒: いえる、いやす、いやす
諭: さとす
唯: ただ
優: やさしい、すぐれる、まさる
勇: いさむ
友: とも
幽: ふかい、かすか、くらい、しろい
憂: うれえる、うれい、うい、うき
有: ある
湧: わく
猶: なお
由: よし、よる
誘: さそう、いざなう
遊: あそぶ、あそばす
雄: おす、おん
融: とける、とかす
夕: ゆう
予: あらかじめ
余: あまる、あまり、あます、あんまり
与: あたえる、あずかる、くみする、ともに
誉: ほまれ、ほめる
預: あずける、あずかる
幼: おさない
妖: あやしい、なまめく、わざわい
容: いれる
揚: あげる、あがる
揺: ゆれる、ゆる、ゆらぐ、ゆるぐ、ゆする、ゆさぶる、ゆすぶる、うごく
様: さま、さん
溶: とける、とかす、とく
用: もちいる
窯: かま
羊: ひつじ
葉: は
要: いる、かなめ
謡: うたい、うたう
踊: おどる
陽: ひ
養: やしなう
抑: おさえる
欲: ほっする、ほしい
沃: そそぐ
浴: あびる、あびせる
翼: つばさ
羅: うすもの
裸: はだか
来: くる、きたる、きたす、きたす、きたる、き、こ
頼: たのむ、たのもしい、たよる
雷: かみなり、いかずち、いかづち
絡: からむ、からまる
落: おちる、おち、おとす
乱: みだれる、みだる、みだす、みだ、おさめる、わたる
卵: たまご
嵐: あらし
欄: てすり
濫: みだりに、みだりがましい
藍: あい
覧: みる
利: きく
履: はく
梨: なし
理: ことわり
裏: うら
里: さと
離: はなれる、はなす
陸: おか
率: ひきいる
立: たつ、たてる
略: ほぼ、はぶく、おかす、おさめる、はかりごと、はかる
流: ながれる、ながれ、ながす
留: とめる、とまる、とどめる、とどまる、るうぶる
粒: つぶ
竜: たつ、いせ
侶: とも
慮: おもんぱくる、おもんぱかる
旅: たび
虜: とりこ、とりく
両: てる、ふたつ
涼: すずしい、すずむ、すずやか、うすい、ひやす、まことに
猟: かり、かる
瞭: あきらか
糧: かて
良: よい、いい
量: はかる
陵: みささぎ
領: えり
力: ちから
緑: みどり
林: はやし
臨: のぞむ
輪: わ
隣: となる、となり
塁: とりで
涙: なみだ
類: たぐい
例: たとえる
冷: つめたい、ひえる、ひや、ひややか、ひやす、ひやかす、さめる、さます
励: はげむ、はげます
鈴: すず
隷: したがう、しもべ
零: ぜろ、こぼす、こぼれる
霊: たま
麗: うるわしい、うららか
齢: よわい、とし
暦: こよみ
劣: おとる
烈: はげしい
裂: さく、さける
恋: こう、こい、こいしい
練: ねる、ねり
連: つらなる、つらねる、つれる
錬: ねる
呂: せぼね
炉: いろり
賂: まいない、まいなう
路: みち
露: つゆ
労: ろうする、いたわる、いたずき、ねぎら、つかれる、ねぎらう
弄: いじくる、ろうする、いじる、ひねくる、たわむれる、もてあそぶ
朗: ほがらか、あきらか
楼: たかどの
漏: もる、もれる、もらす
老: おいる、ふける
郎: おとこ
六: む、むつ、むっつ、むい
麓: ふもと
録: しるす、とる
論: あげつらう
和: やわらぐ、やわらげる、なごむ、なごやか、あえる
話: はなす、はなし
賄: まかなう
脇: わき、わけ
惑: まどう
枠: わく
湾: いりえ
腕: うで
丼: どんぶり
傲: おごる、あなどる
哺: はぐくむ、ふくむ
喩: たとえる、さとす
嗅: かぐ
嘲: あざける
毀: こぼつ、こわす、こぼれる、こわれる、そしる、やぶる
彙: はりねずみ
恣: ほしいまま
惧: おそれる
慄: ふるえる、おそれる、おののく
憬: あこがれる
拉: らっする、ひしぐ、くだく
摯: いたる
曖: くらい
鬱: うっする、ふさぐ、しげる
璧: たま
瘍: かさ
箋: ふだ
籠: かご、こめる、こもる、こむ
緻: こまかい
羞: はじる、すすめる、はずかしい
訃: しらせ
諧: かなう、やわらぐ
貪: むさぼる
踪: あと
辣: からい
錮: ふさぐ
塡: はまる、うずめる、はめる、ふさぐ
頰: ほお、ほほ
